Index,Trade_Id,Price,Qty,QuoteQty,time,isBuyerMaker,isBestMatch,bidPrice,askPrice,MyBid,MyAsk,MyTradeSize,Trades,TradedQty,TradedQty(USD),Inventory,MyExecutedBid,MyExecutedAsk
4310334,1278867878,43116.72,0.00114,49.1530608,1646321465169,False,True,43116.72,0.0,0.0,0.0,0.02319286,SELL,0.02319286,-1000.0,3000.0,0.0,43115.590798
4310461,1278868005,43121.97,0.12921,5571.7897437,1646321466353,False,True,43121.97,0.0,0.0,0.0,0.02319004,SELL,0.02319004,-1000.0,2000.0,0.0,43120.252196
4311520,1278869064,43126.68,0.01149,495.5255532,1646321503179,False,True,43126.68,0.0,0.0,0.0,0.0231875,SELL,0.0231875,-1000.0,1000.0,0.0,43126.33402
4311659,1278869203,43129.39,0.1702,7340.622178,1646321510518,False,True,43129.39,0.0,0.0,0.0,0.02318605,SELL,0.02318605,-1000.0,0.0,0.0,43129.354926
4312238,1278869782,43102.97,0.12768,5503.3872096,1646321527157,True,True,0.0,43102.97,0.0,0.0,0.02320026,BUY,0.02320026,1000.0,1000.0,43103.485074,0.0
4313300,1278870844,43113.39,0.01923,829.0704897,1646321556344,False,True,43113.39,0.0,0.0,0.0,0.02319465,SELL,0.02319465,-1000.0,0.0,0.0,43112.93
4313567,1278871111,43087.07,0.00025,10.7717675,1646321567595,True,True,0.0,43087.07,0.0,0.0,0.02320882,BUY,0.02320882,1000.0,1000.0,43087.07,0.0
4313660,1278871204,43099.28,0.2,8619.856,1646321573155,False,True,43099.28,0.0,0.0,0.0,0.02320224,SELL,0.02320224,-1000.0,0.0,0.0,43097.935503
4314676,1278872220,43071.42,0.00026,11.1985692,1646321630126,True,True,0.0,43071.42,0.0,0.0,0.02321725,BUY,0.02321725,1000.0,1000.0,43072.084497,0.0
4314802,1278872346,43051.21,0.03393,1460.7275553,1646321636134,True,True,0.0,43051.21,0.0,0.0,0.02322815,BUY,0.02322815,1000.0,2000.0,43053.100194,0.0
4315353,1278872897,43079.49,0.00114,49.1106186,1646321658989,False,True,43079.49,0.0,0.0,0.0,0.0232129,SELL,0.0232129,-1000.0,1000.0,0.0,43078.939806
4315482,1278873026,43079.17,0.04642,1999.7350714,1646321660470,True,True,0.0,43079.17,0.0,0.0,0.02321307,BUY,0.02321307,1000.0,2000.0,43080.461983,0.0
4316200,1278873744,43109.48,0.03787,1632.5560076,1646321686864,False,True,43109.48,0.0,0.0,0.0,0.02319675,SELL,0.02319675,-1000.0,1000.0,0.0,43106.318017
4316261,1278873805,43123.65,0.09045,3900.5341425,1646321687517,False,True,43123.65,0.0,0.0,0.0,0.02318913,SELL,0.02318913,-1000.0,0.0,0.0,43122.402841
4316413,1278873957,43095.66,0.00568,244.7833488,1646321690016,True,True,0.0,43095.66,0.0,0.0,0.02320419,BUY,0.02320419,1000.0,1000.0,43096.537159,0.0
4316450,1278873994,43070.15,0.02672,1150.834408,1646321690715,True,True,0.0,43070.15,0.0,0.0,0.02321794,BUY,0.02321794,1000.0,2000.0,43071.334722,0.0
4316663,1278874207,43054.2,0.37414,16108.298388,1646321699552,True,True,0.0,43054.2,0.0,0.0,0.02322654,BUY,0.02322654,1000.0,3000.0,43054.249849,0.0
4316739,1278874283,43040.0,0.00024,10.3296,1646321700824,True,True,0.0,43040.0,0.0,0.0,0.0232342,BUY,0.0232342,1000.0,4000.0,43040.873863,0.0
4317674,1278875218,43066.81,0.08907,3835.9607667,1646321735974,False,True,43066.81,0.0,0.0,0.0,0.02321974,SELL,0.02321974,-1000.0,3000.0,0.0,43066.706137
4317727,1278875271,43049.99,0.00085,36.5924915,1646321737672,True,True,0.0,43049.99,0.0,0.0,0.02322881,BUY,0.02322881,1000.0,4000.0,43053.87996,0.0
4317848,1278875392,43036.62,0.00354,152.3496348,1646321747596,True,True,0.0,43036.62,0.0,0.0,0.02323603,BUY,0.02323603,1000.0,5000.0,43037.085,0.0
4317979,1278875523,43049.3,0.0005,21.52465,1646321758229,False,True,43049.3,0.0,43036.38521,43062.21479,0.02322918,SELL,0.02322918,-1000.0,4000.0,0.0,43048.080551
4317981,1278875525,43049.99,4e-05,1.7219996,1646321758229,False,True,43049.99,0.0,0.0,0.0,0.02322881,SELL,0.02322881,-1000.0,3000.0,0.0,43049.530986
4318089,1278875633,43035.18,0.00475,204.417105,1646321763306,True,True,0.0,43035.18,0.0,0.0,0.0232368,BUY,0.0232368,1000.0,4000.0,43036.38521,0.0
4318155,1278875699,43022.0,0.0004,17.2088,1646321766696,True,True,0.0,43022.0,0.0,0.0,0.02324392,BUY,0.02324392,1000.0,5000.0,43022.269446,0.0
4318558,1278876102,43009.17,0.03027,1301.8875759,1646321772227,False,True,43009.17,0.0,0.0,0.0,0.02325086,SELL,0.02325086,-1000.0,4000.0,0.0,43008.848785
4318764,1278876308,42992.0,0.00118,50.73056,1646321778149,True,True,0.0,42992.0,0.0,0.0,0.02326014,BUY,0.02326014,1000.0,5000.0,42992.19847,0.0
4320053,1278877597,42960.99,0.00072,30.9319128,1646321797439,False,True,42960.99,0.0,0.0,0.0,0.02327693,SELL,0.02327693,-1000.0,4000.0,0.0,42960.214199
4320111,1278877655,42965.29,0.00025,10.7413225,1646321799108,False,True,42965.29,0.0,0.0,0.0,0.0232746,SELL,0.0232746,-1000.0,3000.0,0.0,42965.235705
4320117,1278877661,42969.85,0.00025,10.7424625,1646321799234,False,True,42969.85,0.0,0.0,0.0,0.02327213,SELL,0.02327213,-1000.0,2000.0,0.0,42969.817079
4320321,1278877865,42948.03,0.00469,201.4262607,1646321807462,True,True,0.0,42948.03,0.0,0.0,0.02328396,BUY,0.02328396,1000.0,3000.0,42948.091706,0.0
4320520,1278878064,42933.6,0.0083,356.34888,1646321811247,True,True,0.0,42933.6,0.0,0.0,0.02329178,BUY,0.02329178,1000.0,4000.0,42933.756008,0.0
4320651,1278878195,42918.0,0.00097,41.63046,1646321811822,True,True,0.0,42918.0,0.0,0.0,0.02330025,BUY,0.02330025,1000.0,5000.0,42918.150691,0.0
4321816,1278879360,42897.66,0.005,214.4883,1646321813772,False,True,42897.66,0.0,0.0,0.0,0.02331129,SELL,0.02331129,-1000.0,4000.0,0.0,42897.615425
4321836,1278879380,42904.86,0.07909,3393.3453774,1646321813896,False,True,42904.86,0.0,0.0,0.0,0.02330738,SELL,0.02330738,-1000.0,3000.0,0.0,42901.8667
4321901,1278879445,42886.9,0.02587,1109.484103,1646321814494,True,True,0.0,42886.9,0.0,0.0,0.02331714,BUY,0.02331714,1000.0,4000.0,42888.119703,0.0
4322644,1278880188,42836.99,0.22701,9724.4250999,1646321814901,True,True,0.0,42836.99,0.0,0.0,0.02334431,BUY,0.02334431,1000.0,5000.0,42845.152597,0.0
4325609,1278883153,42756.57,0.00874,373.6924218,1646321816244,False,True,42756.57,0.0,0.0,0.0,0.02338822,SELL,0.02338822,-1000.0,4000.0,0.0,42754.432483
4325886,1278883430,42743.74,0.0975,4167.51465,1646321816824,True,True,0.0,42743.74,0.0,0.0,0.02339524,BUY,0.02339524,1000.0,5000.0,42745.362543,0.0
4331217,1278888761,42771.02,0.00086,36.7830772,1646321823564,False,True,42771.02,0.0,0.0,0.0,0.02338032,SELL,0.02338032,-1000.0,4000.0,0.0,42771.017457
4331220,1278888764,42773.0,0.15689,6710.65597,1646321823564,False,True,42773.0,0.0,0.0,0.0,0.02337923,SELL,0.02337923,-1000.0,3000.0,0.0,42772.978045
4331363,1278888907,42762.35,0.23088,9872.971368,1646321823972,True,True,0.0,42762.35,0.0,0.0,0.02338506,BUY,0.02338506,1000.0,4000.0,42769.785214,0.0
4332262,1278889806,42795.99,0.00242,103.5662958,1646321829217,False,True,42795.99,0.0,0.0,0.0,0.02336668,SELL,0.02336668,-1000.0,3000.0,0.0,42795.454786
4332734,1278890278,42783.95,0.00701,299.9154895,1646321830794,True,True,0.0,42783.95,0.0,0.0,0.02337325,BUY,0.02337325,1000.0,4000.0,42785.1606,0.0
4332879,1278890423,42760.01,0.0006,25.656006,1646321831247,True,True,0.0,42760.01,0.0,0.0,0.02338634,BUY,0.02338634,1000.0,5000.0,42763.287164,0.0
4333044,1278890588,42790.01,0.01187,507.9174187,1646321832150,False,True,42790.01,0.0,0.0,0.0,0.02336994,SELL,0.02336994,-1000.0,4000.0,0.0,42788.952836
4333187,1278890731,42776.11,0.00215,91.9686365,1646321833458,True,True,0.0,42776.11,0.0,0.0,0.02337753,BUY,0.02337753,1000.0,5000.0,42777.172997,0.0
4333621,1278891165,42726.9,0.00035,14.954415,1646321835978,False,True,42726.9,0.0,0.0,0.0,0.02340446,SELL,0.02340446,-1000.0,4000.0,0.0,42721.51261
4333638,1278891182,42732.13,0.00121,51.7058773,1646321836059,False,True,42732.13,0.0,0.0,0.0,0.0234016,SELL,0.0234016,-1000.0,3000.0,0.0,42730.935436
4333670,1278891214,42747.86,0.09218,3940.4977348,1646321836059,False,True,42747.86,0.0,0.0,0.0,0.02339298,SELL,0.02339298,-1000.0,2000.0,0.0,42747.600434
4333673,1278891217,42749.03,0.1198,5121.333794,1646321836059,False,True,42749.03,0.0,0.0,0.0,0.02339234,SELL,0.02339234,-1000.0,1000.0,0.0,42748.850809
4333854,1278891398,42710.87,0.02341,999.8614667,1646321837992,True,True,0.0,42710.87,0.0,0.0,0.02341324,BUY,0.02341324,1000.0,2000.0,42715.161606,0.0
4334746,1278892290,42741.28,0.00301,128.6512528,1646321840952,False,True,42741.28,0.0,0.0,0.0,0.02339659,SELL,0.02339659,-1000.0,1000.0,0.0,42740.798394
4335005,1278892549,42702.96,0.04596,1962.6280416,1646321841357,False,True,42702.96,0.0,0.0,0.0,0.02341758,SELL,0.02341758,-1000.0,0.0,0.0,42697.755485
4335076,1278892620,42671.95,0.05815,2481.3738925,1646321841429,True,True,0.0,42671.95,0.0,0.0,0.0234346,BUY,0.0234346,1000.0,1000.0,42672.144515,0.0
4335188,1278892732,42691.41,0.88937,37968.4593117,1646321841899,True,True,0.0,42691.41,0.0,0.0,0.02342392,BUY,0.02342392,1000.0,2000.0,42692.668356,0.0
4337656,1278895200,42719.34,0.00348,148.6633032,1646321867851,False,True,42719.34,0.0,0.0,0.0,0.0234086,SELL,0.0234086,-1000.0,1000.0,0.0,42718.291644
4337696,1278895240,42734.69,0.00046,19.6579574,1646321868807,False,True,42734.69,0.0,0.0,0.0,0.02340019,SELL,0.02340019,-1000.0,0.0,0.0,42734.496504
4338298,1278895842,42781.0,5e-05,2.13905,1646321879110,False,True,42781.0,0.0,0.0,0.0,0.02337486,SELL,0.02337486,-1000.0,-1000.0,0.0,42780.860409
4339386,1278896930,42708.31,0.03298,1408.5200638,1646321901955,True,True,0.0,42708.31,0.0,0.0,0.02341465,BUY,0.02341465,1000.0,0.0,42708.863496,0.0
4339497,1278897041,42693.27,0.00263,112.2833001,1646321904203,True,True,0.0,42693.27,0.0,0.0,0.0234229,BUY,0.0234229,1000.0,1000.0,42693.728038,0.0
4340596,1278898140,42720.64,0.00234,99.9662976,1646321935511,False,True,42720.64,0.0,0.0,0.0,0.02340789,SELL,0.02340789,-1000.0,0.0,0.0,42719.351962
4340834,1278898378,42735.45,0.00233,99.5735985,1646321942752,False,True,42735.45,0.0,0.0,0.0,0.02339978,SELL,0.02339978,-1000.0,-1000.0,0.0,42734.596534
4340969,1278898513,42708.45,0.002,85.4169,1646321946782,True,True,0.0,42708.45,0.0,0.0,0.02341457,BUY,0.02341457,1000.0,0.0,42708.963466,0.0
4341057,1278898601,42726.25,0.01546,660.547825,1646321948021,False,True,42726.25,0.0,0.0,0.0,0.02340482,SELL,0.02340482,-1000.0,-1000.0,0.0,42723.21312
4341348,1278898892,42697.09,0.0005,21.348545,1646321956032,True,True,0.0,42697.09,0.0,0.0,0.0234208,BUY,0.0234208,1000.0,0.0,42697.58688,0.0
4341372,1278898916,42687.55,0.02904,1239.646452,1646321956526,True,True,0.0,42687.55,0.0,0.0,0.02342603,BUY,0.02342603,1000.0,1000.0,42688.479613,0.0
4447644,1279005188,42714.2,0.009,384.4278,1646324932081,False,True,42714.2,0.0,0.0,0.0,0.02341142,SELL,0.02341142,-1000.0,0.0,0.0,42714.100387
4447749,1279005293,42727.99,0.00103,44.0098297,1646324934443,False,True,42727.99,0.0,0.0,0.0,0.02340386,SELL,0.02340386,-1000.0,-1000.0,0.0,42727.8145
4448359,1279005903,42702.08,0.37385,15964.172608,1646324949557,True,True,0.0,42702.08,0.0,0.0,0.02341806,BUY,0.02341806,1000.0,0.0,42702.1855,0.0
4448565,1279006109,42686.94,0.00597,254.8410318,1646324959702,True,True,0.0,42686.94,0.0,0.0,0.02342637,BUY,0.02342637,1000.0,1000.0,42687.19,0.0
4448908,1279006452,42715.95,0.00114,48.696183,1646324979904,False,True,42715.95,0.0,0.0,0.0,0.02341046,SELL,0.02341046,-1000.0,0.0,0.0,42712.81
4448994,1279006538,42707.81,0.12013,5130.4892153,1646324984994,True,True,0.0,42707.81,0.0,0.0,0.02341492,BUY,0.02341492,1000.0,1000.0,42707.903784,0.0
4449049,1279006593,42686.94,0.00131,55.9198914,1646324987687,True,True,0.0,42686.94,0.0,0.0,0.02342637,BUY,0.02342637,1000.0,2000.0,42687.19,0.0
4449290,1279006834,42664.34,0.01755,748.759167,1646325000302,True,True,0.0,42664.34,0.0,0.0,0.02343878,BUY,0.02343878,1000.0,3000.0,42664.626771,0.0
4775260,1279332804,42691.42,0.01887,805.5870954,1646347405290,False,True,42691.42,0.0,0.0,0.0,0.02342391,SELL,0.02342391,-1000.0,2000.0,0.0,42690.233229
4775608,1279333152,42690.69,0.0197,841.006593,1646347423702,True,True,0.0,42690.69,0.0,0.0,0.02342431,BUY,0.02342431,1000.0,3000.0,42690.828908,0.0
4775681,1279333225,42677.16,0.03243,1384.0202988,1646347426260,True,True,0.0,42677.16,0.0,0.0,0.02343174,BUY,0.02343174,1000.0,4000.0,42677.202997,0.0
4776506,1279334050,42594.55,0.00093,39.6129315,1646347456380,False,True,42594.55,0.0,0.0,0.0,0.02347718,SELL,0.02347718,-1000.0,3000.0,0.0,42593.844321
4776531,1279334075,42595.07,0.03598,1532.5706186,1646347458451,False,True,42595.07,0.0,0.0,0.0,0.0234769,SELL,0.0234769,-1000.0,2000.0,0.0,42594.724585
4776536,1279334080,42598.2,0.0505,2151.2091,1646347458904,False,True,42598.2,0.0,0.0,0.0,0.02347517,SELL,0.02347517,-1000.0,1000.0,0.0,42597.255344
4776542,1279334086,42600.0,0.06896,2937.696,1646347459242,False,True,42600.0,0.0,0.0,0.0,0.02347418,SELL,0.02347418,-1000.0,0.0,0.0,42598.495716
4776544,1279334088,42603.59,0.038,1618.93642,1646347459267,False,True,42603.59,0.0,0.0,0.0,0.0234722,SELL,0.0234722,-1000.0,-1000.0,0.0,42602.766997
4776555,1279334099,42607.16,0.00334,142.3079144,1646347459660,False,True,42607.16,0.0,0.0,0.0,0.02347023,SELL,0.02347023,-1000.0,-2000.0,0.0,42605.07769
4776558,1279334102,42609.94,0.04697,2001.3888818,1646347459875,False,True,42609.94,0.0,0.0,0.0,0.0234687,SELL,0.0234687,-1000.0,-3000.0,0.0,42607.458404
4776568,1279334112,42615.87,0.00093,39.6327591,1646347459875,False,True,42615.87,0.0,0.0,0.0,0.02346544,SELL,0.02346544,-1000.0,-4000.0,0.0,42615.790903
4776649,1279334193,42625.2,0.00359,153.024468,1646347466283,False,True,42625.2,0.0,0.0,0.0,0.0234603,SELL,0.0234603,-1000.0,-5000.0,0.0,42620.402286
4776665,1279334209,42631.01,0.00234,99.7565634,1646347467168,False,True,42631.01,0.0,0.0,0.0,0.0234571,SELL,0.0234571,-1000.0,-6000.0,0.0,42629.475007
4777317,1279334861,42581.13,0.01989,846.9386757,1646347518760,True,True,0.0,42581.13,0.0,0.0,0.02348458,BUY,0.02348458,1000.0,-5000.0,42581.901596,0.0
4777512,1279335056,42570.42,0.00355,151.124991,1646347532089,True,True,0.0,42570.42,0.0,0.0,0.02349049,BUY,0.02349049,1000.0,-4000.0,42570.82492,0.0
4777514,1279335058,42566.97,0.0005,21.283485,1646347532127,True,True,0.0,42566.97,0.0,0.0,0.02349239,BUY,0.02349239,1000.0,-3000.0,42567.226,0.0
4777532,1279335076,42564.03,0.00014,5.9589642,1646347532526,True,True,0.0,42564.03,0.0,0.0,0.02349402,BUY,0.02349402,1000.0,-2000.0,42565.02666,0.0
4777562,1279335106,42558.59,0.06978,2969.7384102,1646347533960,True,True,0.0,42558.59,0.0,0.0,0.02349702,BUY,0.02349702,1000.0,-1000.0,42558.648574,0.0
4795210,1279352754,42584.4,0.00025,10.6461,1646349611043,False,True,42584.4,0.0,0.0,0.0,0.02348278,SELL,0.02348278,-1000.0,-2000.0,0.0,42584.191426
4795255,1279352799,42599.83,0.05802,2471.6421366,1646349614936,False,True,42599.83,0.0,0.0,0.0,0.02347427,SELL,0.02347427,-1000.0,-3000.0,0.0,42598.965857
4797365,1279354909,42571.42,0.00399,169.8599658,1646349924774,True,True,0.0,42571.42,0.0,0.0,0.02348994,BUY,0.02348994,1000.0,-2000.0,42573.414143,0.0
4797425,1279354969,42584.25,0.00431,183.5381175,1646349934585,False,True,42584.25,0.0,0.0,0.0,0.02348286,SELL,0.02348286,-1000.0,-3000.0,0.0,42584.191426
4797744,1279355288,42558.03,0.00352,149.8042656,1646349981686,True,True,0.0,42558.03,0.0,0.0,0.02349733,BUY,0.02349733,1000.0,-2000.0,42558.648574,0.0
4798147,1279355691,42544.28,0.02056,874.7103968,1646350044396,True,True,0.0,42544.28,0.0,0.0,0.02350492,BUY,0.02350492,1000.0,-1000.0,42545.242597,0.0
4798406,1279355950,42527.01,0.03293,1400.4144393,1646350074081,True,True,0.0,42527.01,0.0,0.0,0.02351447,BUY,0.02351447,1000.0,0.0,42528.187715,0.0
4798626,1279356170,42540.89,0.00561,238.6543929,1646350102258,False,True,42540.89,0.0,0.0,0.0,0.0235068,SELL,0.0235068,-1000.0,-1000.0,0.0,42539.768103
4799438,1279356982,42512.93,0.00281,119.4613333,1646350239640,True,True,0.0,42512.93,0.0,0.0,0.02352226,BUY,0.02352226,1000.0,0.0,42514.251897,0.0
4799654,1279357198,42497.04,0.00334,141.9401136,1646350262498,True,True,0.0,42497.04,0.0,0.0,0.02353105,BUY,0.02353105,1000.0,1000.0,42498.676571,0.0
4804098,1279361642,42524.25,0.0005,21.262125,1646351037224,False,True,42524.25,0.0,0.0,0.0,0.02351599,SELL,0.02351599,-1000.0,0.0,0.0,42524.183429
4804585,1279362129,42512.7,0.00939,399.194253,1646351119977,True,True,0.0,42512.7,0.0,0.0,0.02352238,BUY,0.02352238,1000.0,1000.0,42515.061654,0.0
4804771,1279362315,42522.35,0.04705,2000.6765675,1646351145791,False,True,42522.35,0.0,0.0,0.0,0.02351704,SELL,0.02351704,-1000.0,0.0,0.0,42519.35198
4805617,1279363161,42490.97,0.00257,109.2017929,1646351266251,True,True,0.0,42490.97,0.0,0.0,0.02353441,BUY,0.02353441,1000.0,1000.0,42493.84802,0.0
4805803,1279363347,42477.52,0.11764,4997.0554528,1646351292751,True,True,0.0,42477.52,0.0,0.0,0.02354186,BUY,0.02354186,1000.0,2000.0,42478.062757,0.0
4806105,1279363649,42457.0,0.01247,529.43879,1646351334227,True,True,0.0,42457.0,0.0,0.0,0.02355324,BUY,0.02355324,1000.0,3000.0,42459.128439,0.0
4806538,1279364082,42484.78,0.00693,294.4195254,1646351397136,False,True,42484.78,0.0,0.0,0.0,0.02353784,SELL,0.02353784,-1000.0,2000.0,0.0,42484.611561
4806733,1279364277,42500.0,0.00028,11.9,1646351442037,False,True,42500.0,0.0,0.0,0.0,0.02352941,SELL,0.02352941,-1000.0,1000.0,0.0,42498.315671
4807135,1279364679,42471.75,0.0022,93.43785,1646351521765,True,True,0.0,42471.75,0.0,0.0,0.02354506,BUY,0.02354506,1000.0,2000.0,42472.824329,0.0
4807216,1279364760,42454.48,0.0003,12.736344,1646351531629,True,True,0.0,42454.48,0.0,0.0,0.02355464,BUY,0.02355464,1000.0,3000.0,42455.589501,0.0
4807354,1279364898,42439.5,0.00082,34.80039,1646351545987,True,True,0.0,42439.5,0.0,0.0,0.02356295,BUY,0.02356295,1000.0,4000.0,42440.344076,0.0
4807816,1279365360,42465.84,0.00795,337.603428,1646351632514,False,True,42465.84,0.0,0.0,0.0,0.02354834,SELL,0.02354834,-1000.0,3000.0,0.0,42465.815924
4807904,1279365448,42450.88,0.0022,93.391936,1646351643292,True,True,0.0,42450.88,0.0,0.0,0.02355664,BUY,0.02355664,1000.0,4000.0,42453.090251,0.0
4807968,1279365512,42464.11,0.00178,75.5861158,1646351663423,False,True,42464.11,0.0,0.0,0.0,0.0235493,SELL,0.0235493,-1000.0,3000.0,0.0,42463.605261
4808242,1279365786,42437.96,0.0127,538.962092,1646351745317,True,True,0.0,42437.96,0.0,0.0,0.02356381,BUY,0.02356381,1000.0,4000.0,42438.134739,0.0
4808618,1279366162,42424.24,0.00337,142.9696888,1646351845063,True,True,0.0,42424.24,0.0,0.0,0.02357143,BUY,0.02357143,1000.0,5000.0,42424.758753,0.0
4808875,1279366419,42451.03,0.01927,818.0313481,1646351902691,False,True,42451.03,0.0,0.0,0.0,0.02355655,SELL,0.02355655,-1000.0,4000.0,0.0,42450.221247
4808915,1279366459,42466.91,0.17686,7510.6977026,1646351905707,False,True,42466.91,0.0,0.0,0.0,0.02354775,SELL,0.02354775,-1000.0,3000.0,0.0,42466.7362
4809151,1279366695,42454.49,0.0094,399.072206,1646351951269,True,True,0.0,42454.49,0.0,0.0,0.02355463,BUY,0.02355463,1000.0,4000.0,42454.729759,0.0
4809307,1279366851,42454.01,6e-05,2.5472406,1646351999124,False,True,42454.01,0.0,0.0,0.0,0.0942196,SELL,0.0942196,-4000.0,0.0,0.0,42454.01
4809308,1279366852,42454.01,0.01407,597.3279207,1646351999124,False,True,42454.01,0.0,0.0,0.0,0.0,SELL,0.0,-0.0,0.0,0.0,42454.01
